supermarket,unit_price,unit,names,date,category,own_brand,ASDA_price,Morrisons_price,Tesco_price
Sains,8.5,kg,Ginsters Philly Cheese Steak Bake,20240129,fresh_food,False,8.5,12.7,
Sains,12.35,kg,Bisto Reduced Salt Gravy Granules,20240129,food_cupboard,False,14.7,14.7,13.7
Sains,2.2,l,Innocent Tropical Juice,20240129,drinks,False,2.2,3.0,3.15
Sains,14.4,kg,M&M's Milk Chocolate Bites Pouch Bag,20240129,food_cupboard,False,13.2,14.8,11.9
Sains,4.0,l,Black Sheep Ale,20240129,drinks,False,3.8,3.13,4.0
Sains,0.7,kg,Elephant Atta Medium Chapatti Flour,20240129,free-from,False,1.33,0.7,0.97
Sains,14.7,kg,Walkers Roast Chicken Multipack Crisps,20240129,food_cupboard,False,13.3,14.7,
Sains,4.7,kg,Lee Kum Kee Panda Oyster Sauce,20240129,food_cupboard,False,4.7,4.7,4.7
Sains,2.5,unit,Cherry Blossom Shoe Polish Black,20240129,household,False,43.75,50.0,31.2
Sains,10.3,kg,Pukka All Day Breakfast Slice,20240129,fresh_food,False,10.3,10.3,
Sains,8.5,kg,Maynards Bassetts Wine Gums,20240129,food_cupboard,False,7.6,9.1,9.1
Sains,4.0,kg,Rajah Haldi Ground Turmeric,20240129,free-from,False,7.5,10.0,6.0
Sains,14.7,kg,Walkers Cheese & Onion Multipack Crisps,20240129,food_cupboard,False,13.3,14.7,10.5
Sains,2.65,kg,Heinz Vegetable Soup,20240129,food_cupboard,False,4.2,4.2,4.2
Sains,11.8,l,Napolina Extra Virgin Olive Oil,20240129,food_cupboard,False,11.5,12.0,10.9
Sains,9.0,kg,HP Brown Sauce,20240129,food_cupboard,False,5.6,5.5,5.8
Sains,403.3,kg,Canescool Soothing Cream Gel,20240129,health_products,False,400.0,400.0,
Sains,10.0,kg,Pringles Sour Cream & Onion Sharing Crisps,20240129,food_cupboard,False,12.2,12.2,11.7
Sains,17.25,kg,Pip & Nut Smooth Almond Butter,20240129,food_cupboard,False,15.6,,20.0
Sains,14.3,l,Yutaka Japanese Rice Vinegar,20240129,free-from,False,14.0,12.4,14.7
Sains,7.0,kg,Ocean Spray Smooth Cranberry Sauce,20240129,food_cupboard,False,7.0,7.0,7.0
Sains,18.3,kg,Cadbury Caramilk Golden Caramel Chocolate Bar,20240129,food_cupboard,False,16.7,20.3,13.633333333333333
Sains,14.7,kg,Walkers Prawn Cocktail Multipack Crisps,20240129,food_cupboard,False,13.3,14.7,13.0
Sains,3.0,kg,Heinz Minestrone Soup,20240129,food_cupboard,False,4.2,4.2,4.2
Sains,10.0,kg,Pringles Paprika Sharing Crisps,20240129,food_cupboard,False,12.2,12.2,12.2
Sains,9.7,kg,Rustlers All Day Breakfast Sausage Muffin,20240129,fresh_food,False,8.06,14.1,11.94
Sains,33.3,l,Colgate Total Advanced Deep Clean Toothpaste,20240129,health_products,False,40.0,33.3,66.7
Sains,11.0,kg,Colman's Seafood Sauce,20240129,food_cupboard,False,7.7,11.0,11.0
Sains,7.0,kg,Bonne Maman Apricot Conserve,20240129,food_cupboard,False,9.2,8.9,9.6
Sains,2.94,kg,Bakers Meaty Meals Adult Dry Dog Food Beef,20240129,pets,False,2.87,4.1,2.87
Sains,2.52,l,Coors,20240129,drinks,False,2.02,2.56,2.35
Sains,2.4,l,Relentless Raspberry Zero Energy Drink,20240129,drinks,False,2.5,2.8,2.5
Sains,8.3,kg,Pek Chopped Pork,20240129,food_cupboard,False,7.7,11.7,8.3
Sains,7.0,kg,Morliny Frankfurters,20240129,food_cupboard,False,7.0,7.1,7.1
Sains,13.3,kg,Prymat Chicken Seasoning,20240129,food_cupboard,False,13.0,13.0,13.0
Sains,10.0,kg,Yeo Valley Organic Salted Butter,20240129,fresh_food,False,11.0,13.75,12.0
Sains,7.06,kg,Betty Crocker Velvety Vanilla Cake Mix,20240129,food_cupboard,False,7.1,5.9,7.1
Sains,13.35,kg,Bisto Best Beef Gravy Granules,20240129,food_cupboard,False,13.0,13.0,17.8
Sains,4.3,kg,Heinz Beef Broth Soup,20240129,food_cupboard,False,4.2,4.2,4.2
Sains,20.5,kg,Felix Goody Bag Cat Treats Original Mix,20240129,pets,False,20.0,22.5,18.33
Sains,3.0,l,Monster Energy Drink,20240129,drinks,False,2.4,3.6,3.25
Sains,10.0,kg,Pringles Prawn Cocktail Sharing Crisps,20240129,food_cupboard,False,12.2,12.2,12.2
Sains,4.6,kg,Loyd Grossman Tomato & Chilli Pasta Sauce,20240129,food_cupboard,False,6.8,,7.15
Sains,5.51,kg,McCain Potato Smiles,20240129,free-from,False,5.51,4.4,5.51
Sains,11.8,kg,Colman's Tartare Sauce,20240129,food_cupboard,False,8.3,11.8,11.8
Sains,2.1,l,Relentless Origin Energy Drink,20240129,drinks,False,2.05,2.8,2.25
Sains,3.0,kg,Heinz French Onion Soup,20240129,food_cupboard,False,4.2,4.2,4.2
Sains,10.0,kg,Pringles Salt & Vinegar Sharing Crisps,20240129,food_cupboard,False,12.2,12.2,11.7
Sains,2.0,l,Schweppes Slimline Lemonade,20240129,drinks,False,0.7,0.7,0.7
Sains,5.95,l,Heinz Seriously Good Mayonnaise,20240129,food_cupboard,False,6.75,4.4,4.4
Sains,11.6,l,Haagen-Dazs Strawberry Cheesecake Ice Cream,20240129,frozen,False,11.6,8.1,11.7
Sains,0.5,l,Buxton Still Natural Mineral Water,20240129,drinks,False,1.4,0.6,0.7
Sains,10.3,kg,Pukka Steak Slice,20240129,fresh_food,False,10.3,10.3,10.3
Sains,2.0,l,Schweppes Lemonade,20240129,drinks,False,0.7,0.7,2.7
Sains,2.67,kg,Batchelors Original Mushy Peas,20240129,food_cupboard,False,1.94,2.67,1.97
Sains,22.0,l,Oust All Purpose Descaler,20240129,household,False,21.33,22.67,21.33
Sains,4.35,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240129,pets,False,4.08,,4.0
Sains,10.3,kg,Pukka Steak Slice,20240128,fresh_food,False,10.3,,10.3
Sains,5.7333333333333325,kg,Heinz Tomato Ketchup,20240128,free-from,False,4.4,,3.9
Sains,7.0,kg,Morliny Frankfurters,20240128,free-from,False,7.0,7.1,7.1
Sains,8.33,kg,Quorn Vegetarian Steak Strips,20240128,free-from,False,8.33,,6.0
Sains,3.0,l,Monster Energy Drink,20240128,drinks,False,2.4,3.6,3.25
Sains,3.5,l,Pepsi Max Lime No Sugar Cola Bottle,20240128,drinks,False,1.0,1.0,1.7666666666666666
Sains,3.1,kg,Cofresh London Mix,20240128,food_cupboard,False,4.6,4.7,3.0
Sains,9.52,kg,Pukka Vegan Chicken & Mushroom Pie,20240128,fresh_food,False,9.5,9.5,9.5
Sains,10.0,kg,Yeo Valley Organic Salted Butter,20240128,fresh_food,False,11.0,,12.0
Sains,3.55,l,Shaken Udder Vanillalicious Milkshake,20240128,free-from,False,3.3,4.82,3.3
Sains,2.6555555555555554,l,Coca-Cola Zero Sugar,20240128,drinks,False,3.4,1.0,2.4
Sains,3.8333333333333335,kg,Lyle's Golden Syrup,20240128,food_cupboard,False,3.4,2.8,4.45
Sains,13.35,kg,Bisto Best Chicken Gravy Granules,20240128,food_cupboard,False,13.0,,17.8
Sains,29.9,kg,Peperami Original Salami,20240128,fresh_food,False,55.6,20.0,57.8
Sains,2.94,kg,Bakers Meaty Meals Adult Dry Dog Food Beef,20240128,pets,False,2.87,4.1,2.87
Sains,6.7,kg,Aunt Bessie's Jam Roly Poly,20240128,frozen,False,,8.3,6.7
Sains,3.03,kg,McCain Crispy French Fries,20240128,free-from,False,,3.54,3.315
Sains,2.8,kg,Yeo Valley Organic Strawberry Yogurt,20240128,free-from,False,4.3,,5.7
Sains,8.8,kg,Arla Protein Chocolate Flavour Pudding,20240128,free-from,False,6.2,6.2,8.8
Sains,8.5,kg,Lurpak Unsalted Butter,20240128,free-from,False,10.75,,
Sains,7.2,l,Yakult Balance,20240128,free-from,False,7.1,5.6,7.1
Sains,28.6,l,Cetaphil Gentle Skin Cleanser,20240128,health_products,False,31.8,31.8,46.6
Sains,1.5,l,Old Jamaica Ginger Beer,20240128,drinks,False,1.8,1.8,1.5
Sains,3.55,l,Shaken Udder Vanillalicious Milkshake,20240128,drinks,False,3.3,4.82,3.3
Sains,2.18,l,Fruit Shoot Orange Kids Juice Drink,20240128,drinks,False,1.6,1.9,2.1333333333333333
Sains,320.0,l,Sudafed Blocked Nose Spray,20240128,health_products,False,300.0,366.7,320.0
Sains,7.5,kg,Betty Crocker Chocolate Fudge Icing,20240128,food_cupboard,False,7.5,,7.5
Sains,3.5,l,Lee Kum Kee Premium Dark Soy Sauce,20240128,food_cupboard,False,9.3,9.9,7.3
Sains,4.125,kg,Birds Eye Petits Pois,20240128,fresh_food,False,,3.67,
Sains,5.8,kg,Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce,20240128,fresh_food,False,7.9,,7.9
Sains,13.283333333333333,kg,Paxo Sage & Onion Stuffing Mix,20240128,fresh_food,False,15.88,,12.95
Sains,8.2,l,Haagen-Dazs Vanilla Ice Cream,20240128,frozen,False,8.1,11.3,11.7
Sains,5.88,kg,Quorn Vegetarian Chicken & Leek Family Pie,20240128,frozen,False,5.88,5.15,5.88
Sains,14.0,kg,Schar Gluten Free Jaffa Cakes,20240128,free-from,False,9.3,,9.3
Sains,1.2999999999999998,l,Fanta Orange Zero,20240128,drinks,False,3.4,1.0,2.2
Sains,2.3,l,Fruit Shoot Apple Kids Juice Drink,20240128,drinks,False,1.6,2.2,2.2
Sains,3.55,l,Shaken Udder Chocolush Milkshake,20240128,drinks,False,3.3,3.27,4.8
Sains,3.5,l,Coca-Cola Zero Sugar Cherry,20240128,drinks,False,3.4,3.8,2.15
Sains,4.3,kg,Heinz Chicken Noodle Soup,20240128,food_cupboard,False,4.2,,4.2
Sains,10.3,kg,Princes Reduced Salt Corned Beef,20240128,food_cupboard,False,9.6,,10.3
Sains,10.0,kg,Pringles Smokey Bacon Sharing Crisps,20240128,food_cupboard,False,12.2,,12.2
Sains,7.9,kg,Pip & Nut Crunchy Peanut Butter,20240128,food_cupboard,False,7.0,,10.3
Sains,16.5,kg,Bisto Best Pork Gravy Granules,20240128,food_cupboard,False,13.0,,17.8
Sains,35.9,kg,Kenco Gold Indulgence Instant Coffee,20240128,food_cupboard,False,31.6,,32.0
Sains,33.4,kg,Sudocrem Antiseptic Healing Cream,20240128,baby_products,False,18.8,28.0,38.66666666666666
Sains,3.616666666666666,kg,Birds Eye Garden Peas,20240128,fresh_food,False,,4.27,3.526666666666667
Sains,3.95,kg,Clover Spread,20240128,fresh_food,False,3.0,3.5,4.0
Sains,4.5,l,Jimmy's Iced Coffee Mocha,20240128,fresh_food,False,6.8,6.8,7.3
Sains,8.5,kg,Lurpak Slightly Salted Butter,20240128,free-from,False,10.75,8.5,
Sains,2.7,l,Naked Strawberry & Banana Smoothie,20240128,free-from,False,4.0,7.8,4.0
Sains,4.5,l,Jimmy's Iced Coffee Original,20240128,drinks,False,7.3,6.8,7.3
Sains,10.15,l,Lea & Perrins Worcestershire Sauce,20240128,food_cupboard,False,9.5,,10.5
Sains,12.5,kg,Colman's Horseradish Sauce,20240128,food_cupboard,False,8.8,,12.5
Sains,8.77,kg,Ben's Plant Powered Spicy Lentil Stew,20240128,food_cupboard,False,6.14,,8.77
Sains,28.7,kg,Urban Fruit Gently Baked Mango,20240128,free-from,False,26.0,,29.0
Sains,5.433333333333334,l,Red Bull Energy Drink,20240128,drinks,False,4.3,4.0,4.8500000000000005
Sains,3.2,l,Tango Orange Original Bottle,20240128,drinks,False,3.1,1.0,2.05
Sains,26.665,l,Covonia Dry & Tickly Cough Linctus,20240128,health_products,False,23.3,31.7,26.65
Sains,7.9,kg,Kellogg's Special K Oats & Honey Cereal,20240128,fresh_food,False,7.8,,7.9
Sains,3.3,l,Tropicana Pressed Apple Fruit Juice,20240128,fresh_food,False,2.8,2.0,2.7
Sains,5.8,kg,Blue Dragon Sweet & Sour Stir Fry Sauce,20240128,free-from,False,7.9,,
Sains,1.6833333333333331,kg,Laila Basmati Rice,20240128,free-from,False,1.8,1.4,2.1666666666666665
Sains,57.65,kg,Savlon Antiseptic Cream,20240128,health_products,False,48.0,73.0,42.0
Sains,8.2,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240128,food_cupboard,False,8.1,11.3,11.7
Sains,11.0,kg,Colman's Bramley Apple Sauce,20240128,food_cupboard,False,7.7,,11.0
Sains,9.1,kg,Maynards Bassetts Jelly Babies,20240128,food_cupboard,False,,9.1,9.1
Sains,5.433333333333334,l,Red Bull Energy Drink,20240128,fresh_food,False,4.3,4.0,4.8500000000000005
Sains,33.33,kg,Squeaky Bean Spanish Chorizo Style Slices,20240128,fresh_food,False,26.11,,31.67
Sains,9.2,l,Bombay Sapphire Gin & Tonic,20240128,drinks,False,10.0,10.0,9.6
Sains,2.24,l,Fanta Orange,20240128,drinks,False,1.0,1.0,2.45
Sains,10.6,kg,Quaker Oat So Simple Original Porridge Sachets,20240128,food_cupboard,False,13.0,,13.0
Sains,21.5,kg,Properchips Barbecue Lentil Chips,20240128,food_cupboard,False,27.1,23.5,50.0
Sains,56.06666666666666,kg,Kiddylicious Veggie Straws,20240128,baby_products,False,58.3,45.8,64.58500000000001
Sains,4.3,l,Bundaberg Ginger Beer,20240128,drinks,False,3.2,4.1,4.05
Sains,6.3,kg,Arla Protein Blueberry Yogurt,20240128,fresh_food,False,5.5,7.2,6.2
Sains,3.2375000000000003,l,Coca-Cola Original Taste,20240128,fresh_food,False,2.3,2.5,3.1285714285714286
Sains,12.35,kg,Bisto Reduced Salt Gravy Granules,20240128,fresh_food,False,14.7,,13.7
Sains,8.46,kg,Mr Kipling Manor House Cake,20240128,bakery,False,2.75,3.0,8.2
Sains,3.8,kg,Tilda Pure Basmati Rice,20240128,food_cupboard,False,2.8,2.6,4.35
Sains,3.4,kg,Yutaka Sushi Rice,20240128,food_cupboard,False,4.4,,4.4
Sains,9.0,kg,Bonne Maman Hazelnut Chocolate Spread,20240128,food_cupboard,False,12.0,,13.0
Sains,14.3,l,Yutaka Japanese Rice Vinegar,20240128,food_cupboard,False,14.0,,14.7
Sains,4.35,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240128,pets,False,4.08,4.35,4.0
Sains,2.6555555555555554,l,Coca-Cola Zero Sugar,20240128,fresh_food,False,3.4,1.0,2.4
Sains,3.95,kg,Clover Light Spread,20240128,fresh_food,False,4.8,3.5,4.8
Sains,2.45,l,Fanta Fruit Twist,20240128,fresh_food,False,1.0,1.4,2.2
Sains,7.0,l,Naked Blue Machine Super Smoothie,20240128,fresh_food,False,2.7,2.7,5.3
Sains,4.0,kg,Vitalite Dairy Free Spread,20240128,free-from,False,3.4,3.0,4.0
Sains,1.4,l,Pepsi Max Lime No Sugar Cola Cans,20240128,drinks,False,1.3,1.3,
Sains,4.35,kg,Dolmio Bolognese Smooth Tomato Pasta Sauce,20240128,food_cupboard,False,3.7,,4.3
Sains,12.0,kg,Gressingham Duck Fat,20240128,food_cupboard,False,12.6,,12.6
Sains,11.933333333333332,kg,Princes Corned Beef,20240128,food_cupboard,False,9.6,,12.166666666666664
Sains,3.616666666666666,kg,Birds Eye Garden Peas,20240128,frozen,False,,4.27,3.526666666666667
Sains,8.2,l,Haagen-Dazs Salted Caramel Ice Cream,20240128,free-from,False,8.1,11.3,11.7
Sains,5.8,kg,Blue Dragon Satay Stir Fry Sauce,20240128,free-from,False,7.9,,7.9
Sains,11.43,kg,Goodfella's Gluten Free Margherita Pizza,20240128,free-from,False,12.2,12.2,11.43
Sains,5.0,l,Robinsons Crushed Lime & Mint Fruit Cordial,20240128,drinks,False,6.0,6.0,6.0
Sains,3.5,l,Pepsi Max Cherry No Sugar Cola Bottle,20240128,drinks,False,3.1,1.0,1.7666666666666668
Sains,2.1,l,Fruit Shoot Summer Fruits Kids Juice Drink,20240128,drinks,False,1.6,1.9,2.35
Sains,4.9,l,Tropicana Pure Orange & Mango Fruit Juice,20240128,drinks,False,2.3,2.0,2.7
Sains,14.7,kg,Walkers Salt & Vinegar Multipack Crisps,20240128,food_cupboard,False,13.3,,13.0
Sains,13.580000000000002,kg,Cadbury Dairy Milk Chocolate Bar,20240128,food_cupboard,False,,12.5,12.5
Sains,4.22,kg,Birds Eye Supersweet Sweetcorn,20240128,frozen,False,,,
Sains,66.0,l,Bulldog Sensitive Moisturiser,20240128,free-from,False,44.0,66.0,70.0
Sains,11.666666666666664,kg,Walkers Classic Variety Multipack Crisps,20240128,food_cupboard,False,13.3,,10.65
Sains,5.5,kg,Whole Earth Crunchy Peanut Butter,20240128,food_cupboard,False,9.7,,9.9
Sains,11.45,l,Napolina Olive Oil,20240128,food_cupboard,False,11.8,,10.9
Sains,1.2,l,Dr Pepper Zero,20240128,food_cupboard,False,3.4,1.0,2.2
Sains,7.2,l,Yakult Original,20240128,fresh_food,False,7.1,5.6,7.12
Sains,10.3,kg,Pukka Pepperoni Pizza Slice,20240128,fresh_food,False,10.3,,10.3
Sains,3.03,kg,McCain Crispy French Fries,20240128,frozen,False,,3.54,3.315
Sains,5.9,kg,Ambrosia Light Rice Pudding,20240128,free-from,False,5.0,,6.3
Sains,4.4,l,Blue Dragon Coconut Milk,20240128,free-from,False,6.2,,6.25
Sains,119.2,l,Nizoral Anti-Dandruff Shampoo,20240128,health_products,False,116.7,108.3,116.7
Sains,26.0,kg,Quorn Vegan Chicken Free Slices,20240128,fresh_food,False,21.9,15.0,26.0
Sains,10.0,kg,Anchor Salted Butter,20240128,free-from,False,8.0,8.0,
Sains,17.5,kg,Peperami Pizza Buns Original,20240128,fresh_food,False,14.1,15.6,
Sains,10.0,kg,Fullgreen Riced Cauliflower & Broccoli,20240128,free-from,False,5.0,,
Sains,3.5,kg,Dolmio Pasta Bake Creamy Tomato Pasta Sauce,20240128,food_cupboard,False,3.5,,5.0
Sains,5.53,kg,Sharwood's Medium Egg Noodles,20240128,food_cupboard,False,8.81,,
Sains,19.1,kg,Reese's Peanut Butter Creme Egg,20240128,food_cupboard,False,20.6,20.6,17.6
Sains,5.8,l,Johnson's Soothing Vapour Bath,20240128,baby_products,False,8.8,,8.8
Sains,3.0,l,Monster Energy Drink,20240128,fresh_food,False,2.4,3.6,3.25
Sains,2.94,kg,Bakers Meaty Meals Adult Dry Dog Food Chicken,20240128,pets,False,2.87,3.33,2.87
Sains,4.25,unit,Cherry Blossom Shoe Care Brush Set,20240128,household,False,4.5,4.5,4.4
Sains,3.1,kg,Cofresh Chilli & Lemon Bombay Mix,20240128,free-from,False,4.6,5.0,3.0
Sains,8.5,l,Bottlegreen Elderflower Cordial,20240128,drinks,False,8.0,6.8,8.5
Sains,3.7,l,Ocean Spray Cranberry Classic Juice Drink,20240128,drinks,False,1.8,1.0,1.65
Sains,2.2,l,Schweppes Pink Soda,20240128,drinks,False,1.7,1.3,1.8
Sains,5.5,kg,Heinz Macaroni Cheese,20240128,food_cupboard,False,7.0,,5.0
Sains,5.5,kg,Arla Protein Strawberry Yogurt,20240128,fresh_food,False,5.5,7.2,6.2
Sains,10.0,l,Bulldog Skincare Original Shower Gel,20240128,free-from,False,6.7,10.0,10.7
Sains,2.9,l,Monster Energy Drink Pacific Punch,20240128,drinks,False,3.6,3.0,2.9
Sains,7.0,kg,Bonne Maman Black Cherry Conserve,20240128,food_cupboard,False,9.7,,9.7
Sains,2.25,l,Fanta Lemon,20240128,free-from,False,1.4,1.0,2.2
Sains,28.9,kg,Quaker Oat So Simple Original Porridge Pot,20240128,food_cupboard,False,28.7,,28.9
Sains,1.2999999999999998,l,Fanta Orange Zero,20240128,free-from,False,3.4,1.0,2.2
Sains,0.3,unit,Maltesers Cake Bars,20240128,bakery,False,0.4,0.3,0.46
Sains,5.95,kg,Heinz Seriously Good Mayonnaise,20240128,food_cupboard,False,4.300000000000002,,4.4
Sains,3.5,l,Diet Pepsi Cola Bottle,20240128,fresh_food,False,3.1,1.0,0.9
Sains,3.8,kg,Tilda Pure Basmati Rice,20240128,free-from,False,2.8,2.6,4.35
Sains,7.06,kg,Betty Crocker Red Velvet Chocolate Cake Mix,20240128,food_cupboard,False,7.06,,7.1
Sains,11.1,l,Halo Top Sea Salt Caramel Ice Cream,20240128,frozen,False,7.4,7.93,11.4
Sains,56.06666666666666,kg,Kiddylicious Veggie Straws,20240128,free-from,False,58.3,45.8,64.58500000000001
Sains,28.6,l,Cetaphil Oily Skin Cleanser,20240128,health_products,False,31.8,31.8,42.4
Sains,11.566666666666668,kg,Bisto Chicken Gravy Granules,20240128,food_cupboard,False,14.7,,12.2
Sains,14.7,kg,Bisto Reduced Salt Chicken Gravy Granules,20240128,food_cupboard,False,14.7,,16.3
Sains,14.5,kg,Wagamama Katsu Curry Meal Kit,20240128,food_cupboard,False,11.3,,18.42
Sains,13.283333333333333,kg,Paxo Sage & Onion Stuffing Mix,20240128,food_cupboard,False,15.88,,12.95
Sains,7.6,kg,Deliciously Ella Nutty Granola,20240128,free-from,False,7.9,,10.0
Sains,5.8,kg,Blue Dragon Black Bean Stir Fry Sauce,20240128,food_cupboard,False,7.9,,7.9
Sains,7.4,kg,Dorset Cereals Oat Granola Breakfast Cereal,20240128,food_cupboard,False,7.9,,8.0
Sains,3.6,kg,Dolmio Lasagne Red Tomato Sauce,20240128,food_cupboard,False,3.7,,4.3
Sains,4.3,kg,Heinz Lentil & Bacon Soup,20240128,food_cupboard,False,4.2,,4.2
Sains,3.0,kg,Heinz Spicy Parsnip Soup,20240128,food_cupboard,False,4.2,,4.2
Sains,5.5,kg,Whole Earth Smooth Peanut Butter,20240128,food_cupboard,False,9.7,,9.9
Sains,7.0,kg,Bonne Maman Peach Conserve,20240128,free-from,False,9.2,,9.6
Sains,8.0,l,Kikkoman Tamari Gluten Free Soy Sauce,20240128,food_cupboard,False,11.0,9.0,12.0
Sains,15.0,kg,Knorr Chicken Stock Cubes,20240128,food_cupboard,False,23.8,,19.4
Sains,8.0,kg,Tilda Kids Sunshine Vegetable Rice,20240128,baby_products,False,8.0,10.0,10.0
Sains,13.33,l,Mr Muscle Oven Cleaner,20240128,household,False,13.33,13.33,10.0
Sains,2.2,l,Schweppes Slimline Tonic Water,20240128,drinks,False,1.7,1.3,2.45
Sains,14.63,l,Barossa Ink Shiraz,20240128,drinks,False,146.63,12.64,14.63
Sains,9.8,kg,Walkers Meaty Variety Multipack Crisps,20240128,food_cupboard,False,10.5,,10.5
Sains,5.5,kg,Heinz Spaghetti Bolognese,20240128,food_cupboard,False,7.0,,7.5
Sains,25.0,kg,Cape Herb & Spice Rub Louisiana Cajun Seasoning,20240128,food_cupboard,False,25.0,,
Sains,10.8,kg,Ginsters Chicken & Bacon Pasty,20240128,fresh_food,False,6.9,,10.8
Sains,35.0,kg,Kenco Smooth Instant Coffee,20240128,drinks,False,30.0,,31.2
Sains,22.8,kg,Quaker Oat So Simple Golden Syrup Porridge Pot,20240128,food_cupboard,False,22.6,,22.8
Sains,22.5,kg,Felix Goody Bag Cat Treats Mixed Grill,20240128,pets,False,20.0,22.5,18.33
Sains,3.5,l,Pepsi Max No Sugar Cola Bottle,20240128,fresh_food,False,3.1,1.0,1.7666666666666666
Sains,14.5,kg,Lavazza Qualita Rossa Coffee Beans,20240128,drinks,False,17.6,,17.6
Sains,5.0,l,Robinsons Pressed Pear & Elderflower Fruit Cordial,20240128,drinks,False,6.0,6.0,6.0
Sains,20.5,kg,Felix Goody Bag Cat Treats Seaside Mix,20240128,pets,False,20.0,22.5,15.415
Sains,53.6,kg,Nescafe Azera Americano Instant Coffee,20240128,drinks,False,38.9,,52.1
Sains,15.3,kg,Walkers Salt & Shake Multipack Crisps,20240128,food_cupboard,False,13.9,,
Sains,5.6000000000000005,kg,Heinz Seriously Good Light Mayonnaise,20240128,food_cupboard,False,4.2,,4.9
Sains,2.25,l,Fanta Lemon,20240128,food_cupboard,False,1.4,1.0,2.2
Sains,3.8,kg,Dolmio Lasagne Creamy White Sauce,20240128,food_cupboard,False,3.9,,4.55
Sains,4.6,kg,Loyd Grossman Tomato & Basil Pasta Sauce,20240128,food_cupboard,False,8.6,,7.15
Sains,0.56,unit,Soreen Lift Bars Blueberry,20240128,free-from,False,0.38,7.4,14.6
Sains,5.8,kg,Blue Dragon Chow Mein Stir Fry Sauce,20240128,fresh_food,False,7.9,,7.9
Sains,7.0,l,Naked Green Machine Super Smoothie,20240128,fresh_food,False,2.7,2.7,5.3
Sains,18.5,unit,Sterling Rolling Tobacco Essential,20240128,household,False,609.0,609.0,612.85
Sains,14.7,kg,Walkers Ready Salted Multipack Crisps,20240128,food_cupboard,False,13.3,14.7,11.75
Sains,12.45,kg,Cadbury Dairy Milk Whole Nut Chocolate Bar,20240128,food_cupboard,False,,11.1,11.1
Sains,7.0,kg,Bonne Maman Blackcurrant Conserve,20240128,food_cupboard,False,9.2,,9.6
Sains,2.8,l,Tiger Energy Drink,20240128,food_cupboard,False,2.6,3.2,2.8
Sains,2.0,l,Schweppes Lemonade,20240128,drinks,False,0.7,4.3,2.7
Sains,7.0,l,Naked Green Machine Super Smoothie,20240128,drinks,False,2.7,2.7,5.3
Sains,7.5,kg,Betty Crocker Vanilla Buttercream Style Icing,20240128,food_cupboard,False,7.5,,7.5
Sains,5.3,kg,Maggi Authentic Indian Tamarind Sauce,20240128,food_cupboard,False,4.1,4.1,5.3
Sains,0.56,unit,Soreen Lift Bars Raspberry & Vanilla,20240128,bakery,False,0.38,7.4,
Sains,3.2375000000000003,l,Coca-Cola Original Taste,20240128,drinks,False,2.3,2.5,3.1285714285714286
Sains,8.1,l,Ben & Jerry's Caramel Chew Chew Ice Cream Tub,20240128,frozen,False,11.1,11.8,11.2
Sains,11.4,kg,Blue Dragon Thai Red Curry Paste,20240128,free-from,False,13.5,,13.5
Sains,4.0,kg,Rajah Haldi Ground Turmeric,20240128,food_cupboard,False,7.5,10.0,6.0
Sains,32.5,kg,Kenco Rich Instant Coffee,20240128,food_cupboard,False,30.0,,31.2
Sains,15.0,kg,Knorr Beef Stock Cubes,20240128,food_cupboard,False,23.8,,23.8
Sains,2.2,l,Innocent Apple Juice,20240128,fresh_food,False,2.2,2.2,3.15
Sains,2.85,l,Coca-Cola Cherry,20240128,fresh_food,False,1.4,3.8,1.7
