supermarket,unit_price,unit,names,date,category,own_brand,Morrisons_price,Tesco_price,Sains_price
ASDA,7.0,kg,Heinz Spaghetti Bolognese,20240122,food_cupboard,False,6.95,5.0,5.565
ASDA,2.5,kg,Onken Natural Set Yogurt,20240122,fresh_food,False,2.0,3.2,4.4
ASDA,58.3,kg,Kiddylicious Veggie Straws,20240122,baby_products,False,45.8,64.58500000000001,56.06666666666666
ASDA,23.8,kg,Knorr Chicken Stock Cubes,20240122,food_cupboard,False,24.9,19.4,15.0
ASDA,4.3,kg,Yeo Valley Organic Strawberry Yogurt,20240122,fresh_food,False,2.8,5.7,2.8
ASDA,5.5,kg,Arla Protein Blueberry Yogurt,20240122,fresh_food,False,7.2,6.2,6.3
ASDA,30.0,kg,Kenco Smooth Instant Coffee,20240122,drinks,False,38.9,31.2,35.0
ASDA,3.4,kg,Lyle's Golden Syrup,20240122,food_cupboard,False,2.8,4.45,4.333333333333333
ASDA,5.51,kg,McCain Potato Smiles,20240122,frozen,False,4.4,5.51,5.51
ASDA,14.7,kg,Bisto Reduced Salt Chicken Gravy Granules,20240122,food_cupboard,False,10.5,16.3,14.7
ASDA,9.6,kg,Princes Reduced Salt Corned Beef,20240122,food_cupboard,False,10.3,10.3,10.3
ASDA,30.0,kg,Kenco Rich Instant Coffee,20240122,drinks,False,30.0,31.2,35.0
ASDA,12.7,kg,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,20240122,food_cupboard,False,8.3,11.1,12.8
ASDA,15.4,kg,Dr. Oetker Liquid Glucose,20240122,food_cupboard,False,15.4,15.4,8.9
ASDA,3.4,l,Monster Energy Zero Sugar,20240122,drinks,False,2.8,3.0,2.55
ASDA,14.7,kg,Bisto Reduced Salt Gravy Granules,20240122,food_cupboard,False,10.5,13.7,11.6
ASDA,11.5,l,Napolina Extra Virgin Olive Oil,20240122,food_cupboard,False,12.0,10.9,11.45
ASDA,11.5,kg,Ginsters Chicken & Mushroom Slice,20240122,fresh_food,False,11.7,11.5,7.4
ASDA,5.3,kg,Maggi Authentic Indian Tamarind Sauce,20240122,food_cupboard,False,4.1,5.3,5.3
ASDA,155.0,kg,Metanium Nappy Rash Ointment,20240122,health_products,False,155.0,155.0,150.0
ASDA,4.22,kg,Birds Eye Supersweet Sweetcorn,20240122,frozen,False,4.45,4.45,4.22
ASDA,2.75,unit,Mr Kipling Manor House Cake,20240122,bakery,False,3.0,8.5,8.46
ASDA,4.0,l,Naked Strawberry & Banana Smoothie,20240122,fresh_food,False,7.8,5.1,2.7
ASDA,13.3,kg,Walkers Roast Chicken Multipack Crisps,20240122,food_cupboard,False,14.7,13.0,11.0
ASDA,3.4,kg,Vitalite Dairy Free Spread,20240122,fresh_food,False,3.0,4.0,4.0
ASDA,0.35,unit,Soreen Malt Lunchbox Loaves,20240122,free-from,False,0.25,4.325,0.305
ASDA,13.33,l,Mr Muscle Oven Cleaner,20240122,household,False,13.33,10.0,13.33
ASDA,3.7,kg,Dolmio Lasagne Red Tomato Sauce,20240122,food_cupboard,False,5.0,3.6,4.35
ASDA,13.3,kg,Walkers Salt & Vinegar Multipack Crisps,20240122,food_cupboard,False,14.7,13.0,11.0
ASDA,28.7,kg,Quaker Oat So Simple Original Porridge Pot,20240122,food_cupboard,False,28.7,28.9,21.1
ASDA,4.6,kg,Cofresh Gujarati Mix,20240122,food_cupboard,False,4.7,3.0,4.0
ASDA,5.0,kg,Tilda Pure Basmati Rice,20240122,food_cupboard,False,2.6,4.9,3.1333333333333333
ASDA,7.7,kg,Colman's Bramley Apple Sauce,20240122,food_cupboard,False,11.0,11.0,11.0
ASDA,7.9,kg,Blue Dragon Black Bean Stir Fry Sauce,20240122,food_cupboard,False,7.9,7.9,6.2
ASDA,12.2,kg,Pringles Original Sharing Crisps,20240122,food_cupboard,False,12.2,11.7,12.2
ASDA,215.0,l,Durex Play Silicone Based Perfect Glide Lubricant Gel,20240122,health_products,False,210.0,215.0,160.0
ASDA,15.6,kg,Lavazza Qualita Rossa Coffee Beans,20240122,drinks,False,15.8,16.700000000000006,15.0
ASDA,7.7,kg,Colman's Seafood Sauce,20240122,food_cupboard,False,11.0,11.0,11.0
ASDA,8.8,kg,Colman's Horseradish Sauce,20240122,food_cupboard,False,12.5,12.5,12.5
ASDA,4.4,kg,Yutaka Sushi Rice,20240122,food_cupboard,False,4.38,4.4,3.4
ASDA,13.0,kg,Quaker Oat So Simple Original Porridge Sachets,20240122,food_cupboard,False,12.9,13.0,10.000000000000002
ASDA,3.9,kg,Dolmio Lasagne Creamy White Sauce,20240122,food_cupboard,False,5.3,5.3,4.6
ASDA,13.3,kg,Walkers Smoky Bacon Multipack Crisps,20240122,food_cupboard,False,14.7,13.0,11.0
ASDA,7.2,kg,Betty Crocker Chocolate Fudge Brownie Mix,20240122,food_cupboard,False,7.2,7.23,7.23
ASDA,1.3,l,Pepsi Max Cherry No Sugar Cola Bottle,20240122,drinks,False,1.0,1.7666666666666668,3.5
ASDA,3.6,l,Monster Energy Drink Pacific Punch,20240122,drinks,False,3.0,2.9,2.5
ASDA,3.7,l,Coca-Cola Cherry,20240122,drinks,False,2.0,1.7,2.85
ASDA,3.1,l,Diet Pepsi Cola Bottle,20240122,drinks,False,1.0,0.9,3.5
ASDA,6.3,kg,Aunt Bessie's Jam Roly Poly,20240122,frozen,False,8.3,6.7,6.7
ASDA,4.2,kg,Heinz Oxtail Soup,20240122,food_cupboard,False,4.2,4.2,2.5
ASDA,11.7,l,Blue Dragon Fish Sauce,20240122,food_cupboard,False,11.7,11.7,11.7
ASDA,12.0,kg,Bonne Maman Hazelnut Chocolate Spread,20240122,food_cupboard,False,12.0,13.0,11.0
ASDA,69.0,l,Deep Heat Muscle Rescue Heat Spray,20240122,health_products,False,81.4,81.4,69.0
ASDA,7.3,l,Jimmy's Iced Coffee Mocha,20240122,drinks,False,6.8,7.3,4.5
ASDA,7.9,kg,Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce,20240122,food_cupboard,False,7.9,7.9,6.2
ASDA,8.3,kg,Colman's Tartare Sauce,20240122,food_cupboard,False,11.8,11.8,11.8
ASDA,13.95,kg,Rustlers All Day Breakfast Pancake Stack,20240122,fresh_food,False,17.4,14.34,15.5
ASDA,66.7,l,Colgate Total Advanced Deep Clean Toothpaste,20240122,drinks,False,33.4,59.35,18.4
ASDA,13.3,kg,Walkers Classic Variety Multipack Crisps,20240122,food_cupboard,False,10.5,10.65,10.433333333333334
ASDA,609.0,kg,Sterling Rolling Tobacco Essential,20240122,home,False,616.7,616.7,18.5
ASDA,6.14,kg,Ben's Plant Powered Spicy Lentil Stew,20240122,food_cupboard,False,8.8,8.77,6.14
ASDA,2.25,kg,Laila Basmati Rice,20240122,food_cupboard,False,1.4,2.1666666666666665,1.9833333333333327
ASDA,4.2,kg,Heinz Vegetable Soup,20240122,food_cupboard,False,4.2,4.2,3.3
ASDA,2.2,l,Fruit Shoot Orange Kids Juice Drink,20240122,drinks,False,1.6,2.1333333333333333,2.16
ASDA,7.4,l,Halo Top Sea Salt Caramel Ice Cream,20240122,frozen,False,7.93,11.4,11.1
ASDA,0.38,unit,Soreen Lift Bars Raspberry & Vanilla,20240122,free-from,False,13.4,14.6,0.56
ASDA,3.7,kg,Dolmio Bolognese Smooth Tomato Pasta Sauce,20240122,food_cupboard,False,5.0,4.3,3.6
ASDA,27.1,kg,Properchips Barbecue Lentil Chips,20240122,food_cupboard,False,23.5,50.0,20.200000000000006
ASDA,5.0,kg,Ambrosia Light Rice Pudding,20240122,food_cupboard,False,5.0,6.3,5.9
ASDA,8.1,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240122,frozen,False,11.3,11.7,8.2
ASDA,88.3,kg,Kiddylicious Banana & Pumpkin Melty Buttons,20240122,baby_products,False,73.3,116.67,88.3
ASDA,13.0,kg,Prymat Chicken Seasoning,20240122,food_cupboard,False,13.0,13.0,13.3
ASDA,2.2,l,Fruit Shoot Apple Kids Juice Drink,20240122,drinks,False,1.6,2.2,1.6
ASDA,10.0,kg,Anchor Salted Butter,20240122,fresh_food,False,10.0,10.0,10.0
ASDA,1.4,l,Fanta Lemon,20240122,drinks,False,1.0,1.933333333333333,2.25
ASDA,8.0,kg,Rajah Haldi Ground Turmeric,20240122,food_cupboard,False,10.0,5.0,4.0
ASDA,10.5,kg,Bisto Onion Gravy Granules,20240122,food_cupboard,False,10.5,16.3,10.5
ASDA,4.2,kg,Heinz Minestrone Soup,20240122,food_cupboard,False,4.2,4.2,4.3
ASDA,10.75,kg,Lurpak Unsalted Butter,20240122,fresh_food,False,8.5,10.75,8.5
ASDA,20.6,kg,Reese's Peanut Butter Creme Egg,20240122,fresh_food,False,20.6,17.6,19.1
ASDA,11.6,l,Haagen-Dazs Strawberry Cheesecake Ice Cream,20240122,frozen,False,11.7,11.7,11.6
ASDA,10.75,kg,Lurpak Slightly Salted Butter,20240122,food_cupboard,False,8.5,10.75,8.5
ASDA,15.6,kg,Pip & Nut Smooth Almond Butter,20240122,food_cupboard,False,15.6,20.0,16.3
ASDA,1.4,l,San Pellegrino Sparkling Natural Mineral Water,20240122,drinks,False,1.1,1.8666666666666665,1.3
ASDA,4.2,kg,Heinz Lentil Soup,20240122,food_cupboard,False,4.2,4.2,4.3
ASDA,7.9,kg,Deliciously Ella Nutty Granola,20240122,food_cupboard,False,7.6,10.0,10.0
ASDA,13.6,kg,Cadbury Dairy Milk Chocolate Bar,20240122,food_cupboard,False,12.2,11.45,13.02
ASDA,21.9,kg,Quorn Vegan Chicken Free Slices,20240122,fresh_food,False,15.0,26.0,26.0
ASDA,10.3,kg,Pukka Pepperoni Pizza Slice,20240122,fresh_food,False,7.3,10.3,10.3
ASDA,7.0,kg,Morliny Frankfurters,20240122,food_cupboard,False,7.1,7.1,7.0
ASDA,2.5,l,Relentless Raspberry Zero Energy Drink,20240122,drinks,False,2.0,2.5,2.4
ASDA,12.2,kg,Pringles Prawn Cocktail Sharing Crisps,20240122,food_cupboard,False,12.2,12.2,12.2
ASDA,12.5,kg,Cadbury Dairy Milk Caramel Chocolate Bar,20240122,food_cupboard,False,11.3,10.8,11.2
ASDA,3.1,l,Tango Orange Original Bottle,20240122,drinks,False,1.0,2.05,3.2
ASDA,12.2,kg,Pringles Cheese & Onion Sharing Crisps,20240122,food_cupboard,False,12.2,12.2,12.2
ASDA,7.0,kg,Pukka Minced Beef & Onion Pie,20240122,fresh_food,False,5.8,2.0,7.0
ASDA,12.2,kg,Pringles Smokey Bacon Sharing Crisps,20240122,food_cupboard,False,12.2,12.2,12.2
ASDA,4.2,kg,Heinz French Onion Soup,20240122,food_cupboard,False,4.2,4.2,4.3
ASDA,4.2,kg,Heinz Chicken Noodle Soup,20240122,food_cupboard,False,4.2,4.2,2.5
ASDA,4.39,kg,Heinz Spaghetti Hoops in Tomato Sauce,20240122,food_cupboard,False,4.39,3.35,1.88
ASDA,20.0,kg,Felix Goody Bag Cat Treats Mixed Grill,20240122,pets,False,22.5,18.33,22.5
ASDA,5.88,kg,Quorn Vegetarian Chicken & Leek Family Pie,20240122,frozen,False,5.87,5.88,5.88
ASDA,4.300000000000002,l,Heinz Seriously Good Mayonnaise,20240122,food_cupboard,False,3.9,4.4,6.466666666666666
ASDA,4.2,kg,Heinz Beef Broth Soup,20240122,food_cupboard,False,4.2,4.2,2.5
ASDA,3.6,kg,Dolmio Pasta Bake Carbonara Pasta Sauce,20240122,food_cupboard,False,5.2,5.2,5.2
ASDA,10.93,kg,Dairylea Cheese Spread,20240122,fresh_food,False,9.96,11.725,11.17
ASDA,7.8,kg,Kellogg's Special K Oats & Honey Cereal,20240122,food_cupboard,False,5.9,7.9,6.0
ASDA,3.5,kg,Dolmio Bolognese Chunky Mushroom Pasta Sauce,20240122,food_cupboard,False,5.0,5.0,3.5
ASDA,6.5,l,Johnson's Soothing Vapour Bath,20240122,baby_products,False,5.7,8.8,5.8
ASDA,13.0,kg,Bisto Best Lamb Gravy Granules,20240122,food_cupboard,False,17.4,17.8,13.0
ASDA,4.2,kg,Heinz Broccoli & Stilton Soup,20240122,food_cupboard,False,4.2,4.2,4.3
ASDA,7.6,kg,Maynards Bassetts Wine Gums,20240122,food_cupboard,False,9.1,9.1,8.5
ASDA,13.0,kg,Bisto Best Beef Gravy Granules,20240122,food_cupboard,False,17.4,17.8,12.65
ASDA,38.9,kg,Nescafe Azera Americano Instant Coffee,20240122,drinks,False,58.9,52.1,39.3
ASDA,7.6,kg,Maynards Bassetts Jelly Babies,20240122,food_cupboard,False,9.1,9.1,9.1
ASDA,2.5,kg,Salaam Basmati Rice,20240122,food_cupboard,False,2.1,2.2,1.25
ASDA,12.6,kg,Gressingham Duck Fat,20240122,fresh_food,False,9.96,12.6,12.0
ASDA,31.6,kg,Kenco Gold Indulgence Instant Coffee,20240122,drinks,False,30.8,32.0,30.8
ASDA,13.5,kg,Blue Dragon Thai Green Curry Paste,20240122,food_cupboard,False,13.5,13.5,11.4
ASDA,3.8,l,Black Sheep Ale,20240122,drinks,False,3.13,4.0,4.0
ASDA,2.53,l,Coors,20240122,drinks,False,2.56,2.35,2.52
ASDA,5.5,kg,Whole Earth Smooth Peanut Butter,20240121,free-from,False,6.79,8.35,5.5
ASDA,2.0,l,Coca-Cola Original Taste,20240121,free-from,False,2.0,3.1285714285714286,3.2750000000000004
ASDA,2.7,l,Naked Blue Machine Super Smoothie,20240121,fresh_food,False,2.7,5.3,7.0
ASDA,2.2,l,Innocent Apple Juice,20240121,drinks,False,2.0,3.3,2.2
ASDA,10.5,kg,Walkers Meaty Variety Multipack Crisps,20240121,food_cupboard,False,10.5,10.5,9.8
ASDA,3.3,l,Shaken Udder Chocolush Milkshake,20240121,drinks,False,4.82,4.8,3.55
ASDA,11.0,l,Kikkoman Tamari Gluten Free Soy Sauce,20240121,free-from,False,12.0,12.0,12.0
ASDA,4.5,unit,Cherry Blossom Shoe Care Brush Set,20240121,household,False,4.5,4.2,4.25
ASDA,4.300000000000002,kg,Heinz Seriously Good Mayonnaise,20240121,food_cupboard,False,3.9,4.4,6.466666666666666
ASDA,4.9,kg,Heinz Tomato Ketchup,20240121,food_cupboard,False,5.0,3.9,5.7333333333333325
ASDA,14.0,l,Yutaka Japanese Rice Vinegar,20240121,food_cupboard,False,15.7,14.7,14.3
ASDA,14.7,kg,Bisto Vegetable Gravy Granules,20240121,free-from,False,10.5,16.3,10.5
ASDA,6.0,l,Robinsons Pressed Pear & Elderflower Fruit Cordial,20240121,free-from,False,6.0,6.0,6.0
ASDA,5.5,kg,Whole Earth Crunchy Peanut Butter,20240121,food_cupboard,False,6.8,8.35,7.7
ASDA,2.7,l,Naked Green Machine Super Smoothie,20240121,fresh_food,False,2.7,5.3,7.0
ASDA,4.6,kg,Cofresh London Mix,20240121,food_cupboard,False,4.7,3.0,4.0
ASDA,9.3,kg,Schar Gluten Free Jaffa Cakes,20240121,food_cupboard,False,9.3,9.3,14.0
ASDA,9.5,kg,Pukka Vegan Chicken & Mushroom Pie,20240121,fresh_food,False,9.5,9.5,9.52
ASDA,6.9,kg,Ginsters Chicken & Bacon Pasty,20240121,fresh_food,False,6.9,10.8,10.8
ASDA,43.75,kg,Cherry Blossom Shoe Polish Black,20240121,household,False,50.0,31.2,2.5
ASDA,4.08,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240121,pets,False,3.49,4.0,4.35
ASDA,20.0,kg,Saint Agur Blue Cheese,20240121,fresh_food,False,21.27,20.0,14.67
ASDA,1.7,l,Schweppes Tonic Water,20240121,drinks,False,3.1,2.45,3.1
ASDA,4.2,kg,Heinz Seriously Good Light Mayonnaise,20240121,food_cupboard,False,3.7,4.9,6.4
ASDA,15.88,kg,Paxo Sage & Onion Stuffing Mix,20240121,food_cupboard,False,15.88,12.95,13.283333333333333
ASDA,3.1,l,Tango Orange Original Bottle,20240121,free-from,False,1.0,2.05,3.2
ASDA,2.2,l,Innocent Tropical Juice,20240121,fresh_food,False,2.2,3.15,2.2
ASDA,3.4,l,Fanta Orange Zero,20240121,drinks,False,1.0,2.2,1.2999999999999998
ASDA,4.08,kg,Bakers Meaty Meals Adult Dry Dog Food Beef,20240121,pets,False,3.49,2.87,2.94
ASDA,1.7,l,Schweppes Slimline Tonic Water,20240121,drinks,False,3.1,2.45,3.1
ASDA,13.0,kg,Very Lazy Cajun Paste,20240121,free-from,False,11.5,15.0,15.4
ASDA,5.55,l,Red Bull Energy Drink,20240121,drinks,False,5.0,4.8,5.166666666666667
ASDA,7.0,kg,Pukka Minced Beef & Onion Pie,20240121,fresh_food,False,5.8,2.0,7.0
ASDA,8.5,kg,Ginsters Philly Cheese Steak Bake,20240121,fresh_food,False,8.5,12.8,8.5
ASDA,26.11,kg,Squeaky Bean Spanish Chorizo Style Slices,20240121,free-from,False,33.22,31.67,33.33
ASDA,7.1,l,Yakult Balance,20240121,fresh_food,False,5.6,7.1,7.2
ASDA,2.87,kg,Bakers Meaty Meals Adult Dry Dog Food Chicken,20240121,pets,False,3.49,2.87,2.94
ASDA,1.7,l,Schweppes Pink Soda,20240121,drinks,False,1.9,1.8,3.1
ASDA,0.7,l,Schweppes Slimline Lemonade,20240121,drinks,False,0.7,0.7,1.3
ASDA,2.05,l,Relentless Origin Energy Drink,20240121,drinks,False,2.0,2.5,2.2
ASDA,9.3,l,Lee Kum Kee Premium Dark Soy Sauce,20240121,food_cupboard,False,9.9,7.3,4.6
ASDA,3.6,l,Monster Energy Drink,20240121,drinks,False,2.5,3.25,2.8666666666666667
ASDA,17.0,l,Filippo Berio Mild & Light Olive Oil,20240121,food_cupboard,False,13.0,17.1,17.2
ASDA,35.0,l,Benylin Dry & Tickly Cough Syrup,20240121,health_products,False,32.7,33.35,33.835
ASDA,3.0,kg,Clover Spread,20240121,fresh_food,False,3.0,4.0,3.95
ASDA,12.2,kg,Goodfella's Gluten Free Margherita Pizza,20240121,fresh_food,False,12.2,11.43,11.43
ASDA,23.8,kg,Knorr Beef Stock Cubes,20240121,food_cupboard,False,15.0,23.8,15.0
ASDA,22.6,kg,Quaker Oat So Simple Golden Syrup Porridge Pot,20240121,food_cupboard,False,22.6,22.8,16.7
ASDA,12.5,kg,Cadbury Dairy Milk Caramel Chocolate Bar,20240121,food_cupboard,False,11.3,10.8,11.2
ASDA,1.3,l,Coca-Cola Zero Sugar Cherry,20240121,drinks,False,1.6,3.4,3.5
ASDA,9.3,l,Lee Kum Kee Premium Light Soy Sauce,20240121,food_cupboard,False,7.0,7.3,4.6
ASDA,14.7,kg,Bisto Chicken Gravy Granules,20240121,food_cupboard,False,10.5,13.566666666666668,11.066666666666668
ASDA,3.4,kg,Lyle's Golden Syrup,20240121,free-from,False,2.8,4.45,4.333333333333333
ASDA,20.6,kg,Reese's Peanut Butter Creme Egg,20240121,food_cupboard,False,20.6,17.6,20.6
ASDA,1.0,l,Fanta Fruit Twist,20240121,drinks,False,1.0,2.2,2.45
ASDA,1.3,l,Pepsi Max Lime No Sugar Cola Bottle,20240121,drinks,False,1.0,1.7666666666666666,3.5
ASDA,14.1,kg,Peperami Pizza Buns Original,20240121,fresh_food,False,17.2,17.2,17.5
ASDA,8.3,kg,Pukka Beef Pasty,20240121,fresh_food,False,5.9,8.3,5.9
ASDA,11.8,l,Napolina Olive Oil,20240121,food_cupboard,False,12.0,10.9,11.45
ASDA,12.5,kg,Princes Corned Beef,20240121,fresh_food,False,10.3,12.166666666666664,11.933333333333332
ASDA,20.0,l,Covonia Dry & Tickly Cough Linctus,20240121,health_products,False,31.7,26.65,25.0
ASDA,2.8,l,Tropicana Pure Orange & Mango Fruit Juice,20240121,drinks,False,2.3,2.7,4.9
ASDA,12.2,kg,Pringles Sour Cream & Onion Sharing Crisps,20240121,food_cupboard,False,12.2,11.7,12.2
ASDA,6.5,kg,HP Brown Sauce,20240121,food_cupboard,False,7.6,5.8,9.0
ASDA,1.5,l,Pepsi Max Lime No Sugar Cola Cans,20240121,free-from,False,1.5,1.5,1.7
ASDA,3.4,l,Dr Pepper Zero,20240121,drinks,False,1.0,2.2,1.2
ASDA,146.63,l,Barossa Ink Shiraz,20240121,drinks,False,14.63,14.63,14.63
ASDA,4.7,kg,Lee Kum Kee Panda Oyster Sauce,20240121,food_cupboard,False,4.7,4.7,4.7
ASDA,7.9,kg,Blue Dragon Satay Stir Fry Sauce,20240121,free-from,False,7.92,7.9,6.2
ASDA,3.1,l,Pepsi Max No Sugar Cola Bottle,20240121,free-from,False,1.0,1.7666666666666666,3.5
ASDA,7.9,kg,Dorset Cereals Oat Granola Breakfast Cereal,20240121,food_cupboard,False,7.4,8.0,6.0
ASDA,4.8,kg,Clover Light Spread,20240121,fresh_food,False,4.9,4.8,3.95
ASDA,1.0,l,Fanta Orange,20240121,drinks,False,1.0,2.24,2.08
ASDA,22.5,kg,Peperami Firestick,20240121,fresh_food,False,20.0,30.0,29.9
ASDA,8.81,kg,Sharwood's Fine Egg Noodles,20240121,food_cupboard,False,5.53,8.85,11.1
ASDA,4.2,kg,Heinz Lentil & Bacon Soup,20240121,food_cupboard,False,4.2,4.2,2.5
ASDA,333.3,l,Sudafed Blocked Nose Spray,20240121,health_products,False,366.7,320.0,320.0
ASDA,13.3,kg,Walkers Cheese & Onion Multipack Crisps,20240121,food_cupboard,False,14.7,11.75,11.0
ASDA,6.8,kg,Loyd Grossman Tomato & Chilli Pasta Sauce,20240121,food_cupboard,False,8.5,7.15,5.7
ASDA,2.6,l,Tiger Energy Drink,20240121,drinks,True,3.2,2.6,2.8
ASDA,1.94,kg,Batchelors Original Mushy Peas,20240121,food_cupboard,False,2.67,1.97,1.67
ASDA,22.5,kg,Peperami Chorizo,20240121,fresh_food,False,20.0,30.0,29.9
ASDA,23.8,kg,Sudocrem Antiseptic Healing Cream,20240121,health_products,False,28.0,38.66666666666666,33.4
ASDA,400.0,kg,Canescool Soothing Cream Gel,20240121,health_products,False,400.0,400.0,403.3
ASDA,3.07,kg,McCain Crispy French Fries,20240121,frozen,False,2.77,3.315,3.03
ASDA,7.3,l,Jimmy's Iced Coffee Mocha,20240121,fresh_food,False,4.0,7.3,4.5
ASDA,10.2,kg,French's Classic Yellow Mustard,20240121,food_cupboard,False,10.2,7.2,10.2
ASDA,7.9,kg,Blue Dragon Chow Mein Stir Fry Sauce,20240121,food_cupboard,False,7.9,7.9,6.2
ASDA,19.0,kg,Felix Goody Bag Cat Treats Seaside Mix,20240121,pets,False,22.5,15.415,20.5
ASDA,20.0,kg,Felix Goody Bag Cat Treats Original Mix,20240121,pets,False,22.5,18.33,20.5
ASDA,13.3,kg,Maille Wholegrain Mustard,20240121,food_cupboard,False,13.3,13.1,13.1
ASDA,11.3,l,Lea & Perrins Worcestershire Sauce,20240121,food_cupboard,False,10.3,10.5,10.8
ASDA,13.3,kg,Walkers Prawn Cocktail Multipack Crisps,20240121,food_cupboard,False,14.7,13.0,11.0
ASDA,2.2,l,Fruit Shoot Summer Fruits Kids Juice Drink,20240121,drinks,False,1.6,2.2,2.05
ASDA,1.8,l,Ocean Spray Cranberry Classic Juice Drink,20240121,drinks,False,1.8,1.65,3.7
ASDA,13.0,kg,Bisto Best Pork Gravy Granules,20240121,food_cupboard,False,17.4,17.8,13.0
ASDA,42.4,l,Cetaphil Gentle Skin Cleanser,20240121,health_products,False,31.8,46.6,28.6
ASDA,0.7,l,Schweppes Lemonade,20240121,free-from,False,1.3,1.9,1.3
ASDA,4.2,kg,Heinz Spring Vegetable Soup,20240121,food_cupboard,False,4.2,4.2,4.3
ASDA,7.0,kg,Heinz Macaroni Cheese,20240121,food_cupboard,False,6.95,5.0,5.565
ASDA,7.7,kg,Pek Chopped Pork,20240121,fresh_food,False,11.7,8.3,8.3
ASDA,1.67,kg,Elephant Atta Medium Chapatti Flour,20240121,food_cupboard,False,0.7,0.97,0.7
ASDA,2.8,l,Tropicana Pressed Apple Fruit Juice,20240121,drinks,False,2.0,2.7,3.3
ASDA,10.0,l,Bombay Sapphire Gin & Tonic,20240121,drinks,False,10.0,9.6,9.2
ASDA,21.33,l,Oust All Purpose Descaler,20240121,household,False,22.67,21.33,22.0
ASDA,7.0,kg,Heinz Spaghetti Bolognese,20240121,food_cupboard,False,4.98,5.0,5.565
ASDA,7.6,kg,Maynards Bassetts Wine Gums,20240121,food_cupboard,False,9.1,9.1,8.5
ASDA,7.3,l,Jimmy's Iced Coffee Original,20240121,fresh_food,False,4.0,7.3,4.5
ASDA,13.3,kg,Walkers Ready Salted Multipack Crisps,20240121,food_cupboard,False,14.7,11.75,11.0
ASDA,23.8,kg,Knorr Chicken Stock Cubes,20240121,food_cupboard,False,24.9,19.4,15.0
ASDA,30.0,kg,Kenco Smooth Instant Coffee,20240121,drinks,False,30.0,31.2,35.0
ASDA,45.5,kg,Savlon Antiseptic Cream,20240121,health_products,False,73.0,42.0,57.65
ASDA,12.5,kg,Cadbury Dairy Milk Whole Nut Chocolate Bar,20240121,food_cupboard,False,11.1,11.1,11.2
ASDA,7.6,kg,Maynards Bassetts Jelly Babies,20240121,food_cupboard,False,9.1,9.1,9.1
ASDA,3.4,l,Monster Energy Zero Sugar,20240121,drinks,False,2.3,3.0,2.55
ASDA,58.3,kg,Kiddylicious Veggie Straws,20240121,baby_products,False,45.8,64.58500000000001,56.06666666666666
ASDA,30.0,kg,Kenco Rich Instant Coffee,20240121,drinks,False,30.0,31.2,35.0
ASDA,3.0,l,Coca-Cola Zero Sugar,20240121,drinks,False,1.0,2.2750000000000004,2.6
ASDA,12.7,kg,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,20240121,food_cupboard,False,8.3,11.1,12.8
ASDA,13.0,kg,Bisto Best Chicken Gravy Granules,20240121,food_cupboard,False,17.4,17.8,12.65
ASDA,5.3,kg,Maggi Authentic Indian Tamarind Sauce,20240121,food_cupboard,False,4.1,5.3,5.3
ASDA,11.5,kg,Ginsters Chicken & Mushroom Slice,20240121,fresh_food,False,11.7,11.5,7.4
ASDA,42.4,l,Cetaphil Oily Skin Cleanser,20240121,health_products,False,31.8,38.1,28.6
ASDA,6.0,l,Robinsons Crushed Lime & Mint Fruit Cordial,20240121,free-from,False,6.0,6.0,6.0
ASDA,4.0,l,Naked Strawberry & Banana Smoothie,20240121,fresh_food,False,7.8,5.1,2.7
ASDA,3.4,kg,Vitalite Dairy Free Spread,20240121,fresh_food,False,3.0,4.0,4.0
ASDA,14.7,kg,Bisto Reduced Salt Gravy Granules,20240121,food_cupboard,False,10.5,13.7,11.6
ASDA,13.3,kg,Walkers Roast Chicken Multipack Crisps,20240121,food_cupboard,False,14.7,13.0,11.0
ASDA,7.7,kg,Colman's Bramley Apple Sauce,20240121,food_cupboard,False,11.0,11.0,11.0
ASDA,0.35,unit,Soreen Malt Lunchbox Loaves,20240121,free-from,False,0.25,4.325,0.305
ASDA,12.0,kg,M&M's Milk Chocolate Bites Pouch Bag,20240121,food_cupboard,False,14.8,11.9,14.4
ASDA,13.3,kg,Walkers Salt & Vinegar Multipack Crisps,20240121,food_cupboard,False,14.7,13.0,11.0
ASDA,1.4,l,Buxton Still Natural Mineral Water,20240121,drinks,False,0.5,0.7,0.5
ASDA,28.7,kg,Quaker Oat So Simple Original Porridge Pot,20240121,food_cupboard,False,28.7,28.9,21.1
ASDA,7.9,kg,Blue Dragon Black Bean Stir Fry Sauce,20240121,food_cupboard,False,7.9,7.9,6.2
ASDA,7.7,kg,Colman's Seafood Sauce,20240121,food_cupboard,False,11.0,11.0,11.0
ASDA,14.7,kg,Bisto Reduced Salt Chicken Gravy Granules,20240121,food_cupboard,False,10.5,16.3,14.7
ASDA,5.0,kg,Tilda Pure Basmati Rice,20240121,food_cupboard,False,2.6,4.375,3.1333333333333333
